#id;R;G;B;Name;x;;;;;;;;;;;;;;;;;,
68;221;132;11;Athaskina;x;;;;;;;;;;;;;;;;;,
69;255;0;100;Monaodtes;x;;;;;;;;;;;;;;;;;,
70;100;0;100;Laodlepreida;x;;;;;;;;;;;;;;;;;,
71;120;0;100;Onchmassarea;x;;;;;;;;;;;;;;;;;,
72;180;0;100;Argyrmaraththerna;x;;;;;;;;;;;;;;;;;,
73;140;0;100;Berkamarlia;x;;;;;;;;;;;;;;;;;,
74;131;97;20;Artemkerkilia;x;;;;;;;;;;;;;;;;;,
75;228;215;67;Alinmaronlia;x;;;;;;;;;;;;;;;;;,
76;200;140;3;Erythgythmos;x;;;;;;;;;;;;;;;;;,
77;65;69;3;Oncarlis;x;;;;;;;;;;;;;;;;;,
78;238;54;39;Kyditaum;x;;;;;;;;;;;;;;;;;,
79;248;56;17;Hermkimmertiri;x;;;;;;;;;;;;;;;;;,
80;114;124;33;Kerkiklaznae;x;;;;;;;;;;;;;;;;;,
81;175;205;58;Kasmorgantes;x;;;;;;;;;;;;;;;;;,
82;156;210;0;Lamibergpetra;x;;;;;;;;;;;;;;;;;,
83;168;89;40;Actasklai;x;;;;;;;;;;;;;;;;;,
84;200;140;10;Chalckasmlia;x;;;;;;;;;;;;;;;;;,
85;139;186;39;Morglindtrias;x;;;;;;;;;;;;;;;;;,
86;144;128;171;jonzac;x;;;;;;;;;;;;;;;;;,
87;224;128;171;Golgoepene;x;;;;;;;;;;;;;;;;;,
88;89;62;37;Bythkasos;x;;;;;;;;;;;;;;;;;,
89;133;221;39;Meseepitrias;x;;;;;;;;;;;;;;;;;,
90;144;229;27;Ydheresmos;x;;;;;;;;;;;;;;;;;,
91;185;240;61;Mocborysios;x;;;;;;;;;;;;;;;;;,
92;255;205;68;Aigmarmalia;x;;;;;;;;;;;;;;;;;,
93;234;213;57;Chyborysyra;x;;;;;;;;;;;;;;;;;,
94;86;245;7;Delodessaea;x;;;;;;;;;;;;;;;;;,
95;201;240;67;Leoolblis;x;;;;;;;;;;;;;;;;;,
96;104;0;238;saint_malo;x;;;;;;;;;;;;;;;;;,
97;214;128;241;marseille;x;;;;;;;;;;;;;;;;;,
98;107;186;58;Locimbrita;x;;;;;;;;;;;;;;;;;,
99;163;148;17;Delmisdia;x;;;;;;;;;;;;;;;;;,
100;202;86;14;Aytdyosse;x;;;;;;;;;;;;;;;;;,
101;5;128;250;quimper;x;;;;;;;;;;;;;;;;;,
102;101;94;2;Artambryra;x;;;;;;;;;;;;;;;;;,
103;75;226;7;Lefastine;x;;;;;;;;;;;;;;;;;,
104;249;62;54;Lamitaoli;x;;;;;;;;;;;;;;;;;,
105;56;89;62;Lamlekllai;x;;;;;;;;;;;;;;;;;,
106;123;129;2;Lapithchaltiri;x;;;;;;;;;;;;;;;;;,
107;192;129;4;Gazkamecum;x;;;;;;;;;;;;;;;;;,
108;173;183;15;Demcharea;x;;;;;;;;;;;;;;;;;,
109;225;129;7;lucca;x;;;;;;;;;;;;;;;;;,
110;68;129;7;Linklazorias;x;;;;;;;;;;;;;;;;;,
111;175;129;10;Histhyelia;x;;;;;;;;;;;;;;;;;,
112;58;129;11;Halicmethaium;x;;;;;;;;;;;;;;;;;,
113;155;237;32;Ankmorgaium;x;;;;;;;;;;;;;;;;;,
114;100;129;13;Chegangoas;x;;;;;;;;;;;;;;;;;,
115;239;129;14;Knokyrenate;x;;;;;;;;;;;;;;;;;,
116;60;129;15;Maramallon;x;;;;;;;;;;;;;;;;;,
117;124;129;17;Knosleprsos;x;;;;;;;;;;;;;;;;;,
118;143;129;18;Kerkinaskder;x;;;;;;;;;;;;;;;;;,
119;122;129;18;Maratlintes;x;;;;;;;;;;;;;;;;;,
120;195;129;18;Mararteminda;x;;;;;;;;;;;;;;;;;,
121;105;113;28;Naueubcia;x;;;;;;;;;;;;;;;;;,
122;66;129;17;Leicleorias;x;;;;;;;;;;;;;;;;;,
123;189;183;19;Astoresate;x;;;;;;;;;;;;;;;;;,
124;148;129;25;Imbrorchmos;x;;;;;;;;;;;;;;;;;,
125;245;129;25;Kykorinthica;x;;;;;;;;;;;;;;;;;,
126;227;129;27;Argemporpolis;x;;;;;;;;;;;;;;;;;,
127;127;129;28;Demetlapitium;x;;;;;;;;;;;;;;;;;,
128;119;129;30;Millmetaponlia;x;;;;;;;;;;;;;;;;;,
129;171;129;29;Itgytmos;x;;;;;;;;;;;;;;;;;,
130;93;129;32;Kydknossine;x;;;;;;;;;;;;;;;;;,
131;170;129;34;Erythdioosia;x;;;;;;;;;;;;;;;;;,
132;230;129;36;Koathllai;x;;;;;;;;;;;;;;;;;,
133;100;129;36;Colhagnae;x;;;;;;;;;;;;;;;;;,
134;209;129;36;Oendimtes;x;;;;;;;;;;;;;;;;;,
135;107;78;31;Korintdicaeaosse;x;;;;;;;;;;;;;;;;;,
136;164;129;42;Ganmukeosse;x;;;;;;;;;;;;;;;;;,
137;190;105;45;Kamemadytine;x;;;;;;;;;;;;;;;;;,
138;122;129;46;Oephellesissa;x;;;;;;;;;;;;;;;;;,
139;70;129;47;Monoastnympdus;x;;;;;;;;;;;;;;;;;,
140;63;129;48;Cniniaeia;x;;;;;;;;;;;;;;;;;,
141;95;129;49;Edchytyra;x;;;;;;;;;;;;;;;;;,
142;185;129;51;Oriccheida;x;;;;;;;;;;;;;;;;;,
143;172;129;51;Demactdia;x;;;;;;;;;;;;;;;;;,
144;66;129;51;Kamarargosse;x;;;;;;;;;;;;;;;;;,
145;222;129;54;Eubephetiri;x;;;;;;;;;;;;;;;;;,
146;241;129;51;Cniamithos;x;;;;;;;;;;;;;;;;;,
147;50;129;56;Mantigoryra;x;;;;;;;;;;;;;;;;;,
148;77;129;57;Erykaesmos;x;;;;;;;;;;;;;;;;;,
149;100;129;56;Nemassaida;x;;;;;;;;;;;;;;;;;,
150;94;129;59;Bardimlia;x;;;;;;;;;;;;;;;;;,
151;157;129;61;salamanca;x;;;;;;;;;;;;;;;;;,
152;146;226;8;Nacleolia;x;;;;;;;;;;;;;;;;;,
153;135;129;63;Klaopusera;x;;;;;;;;;;;;;;;;;,
154;154;129;64;Oriclaessa;x;;;;;;;;;;;;;;;;;,
155;50;129;65;Lindlepreila;x;;;;;;;;;;;;;;;;;,
156;147;97;61;Hydidycia;x;;;;;;;;;;;;;;;;;,
157;70;129;63;Cromaai;x;;;;;;;;;;;;;;;;;,
158;54;129;68;Hermmoroli;x;;;;;;;;;;;;;;;;;,
159;117;129;69;Ephyranddos;x;;;;;;;;;;;;;;;;;,
160;218;129;69;Mankorinttrias;x;;;;;;;;;;;;;;;;;,
161;247;129;70;Nyalintiri;x;;;;;;;;;;;;;;;;;,
162;128;129;72;Mukenmonatalous;x;;;;;;;;;;;;;;;;;,
163;107;129;68;Oropheloum;x;;;;;;;;;;;;;;;;;,
164;113;129;71;Boumonoastai;x;;;;;;;;;;;;;;;;;,
165;114;129;75;Nyaphithera;x;;;;;;;;;;;;;;;;;,
166;201;60;16;Marmaklazocia;x;;;;;;;;;;;;;;;;;,
167;225;253;19;Alanymae;x;;;;;;;;;;;;;;;;;,
168;59;237;44;Odeoenatrea;x;;;;;;;;;;;;;;;;;,
169;211;129;71;Kamaigosoli;x;;;;;;;;;;;;;;;;;,
170;164;121;27;Cleocnilia;x;;;;;;;;;;;;;;;;;,
171;240;229;59;Declapilea;x;;;;;;;;;;;;;;;;;,
172;209;75;0;Milleblea;x;;;;;;;;;;;;;;;;;,
173;76;210;40;Lefmuklia;x;;;;;;;;;;;;;;;;;,
174;145;75;0;Mororcholia;x;;;;;;;;;;;;;;;;;,
175;82;226;15;Artemmantilea;x;;;;;;;;;;;;;;;;;,
176;72;191;20;Kalliolydia;x;;;;;;;;;;;;;;;;;,
177;171;59;28;Claemporon;x;;;;;;;;;;;;;;;;;,
178;125;234;4;Lampshisai;x;;;;;;;;;;;;;;;;;,
179;73;113;45;Morgkorinthlia;x;;;;;;;;;;;;;;;;;,
180;251;237;52;Gythlampnae;x;;;;;;;;;;;;;;;;;,
181;86;254;61;Hemedeceuf;x;;;;;;;;;;;;;;;;;,
182;159;78;53;Leprecololia;x;;;;;;;;;;;;;;;;;,
183;92;210;47;Klazoartus;x;;;;;;;;;;;;;;;;;,
184;231;218;37;Marhagios;x;;;;;;;;;;;;;;;;;,
185;195;199;17;Opuamaruf;x;;;;;;;;;;;;;;;;;,
186;198;67;24;Hermidececia;x;;;;;;;;;;;;;;;;;,
187;141;183;43;Maodelia;x;;;;;;;;;;;;;;;;;,
188;104;140;61;Mocheleder;x;;;;;;;;;;;;;;;;;,
189;211;1;150;harcourt;x;;;;;;;;;;;;;;;;;,
190;139;59;39;Orestbythate;x;;;;;;;;;;;;;;;;;,
191;174;207;8;Didymarmaus;x;;;;;;;;;;;;;;;;;,
192;130;226;32;Korinoricaea;x;;;;;;;;;;;;;;;;;,
193;80;102;28;Metaponleontium;x;;;;;;;;;;;;;;;;;,
194;145;124;61;Kouedina;x;;;;;;;;;;;;;;;;;,
195;99;199;27;Arscroina;x;;;;;;;;;;;;;;;;;,
196;77;183;53;Opuslepdos;x;;;;;;;;;;;;;;;;;,
197;204;210;62;Leimegalosse;x;;;;;;;;;;;;;;;;;,
198;172;210;63;Madhubtiri;x;;;;;;;;;;;;;;;;;,
199;125;183;56;Amphiheonia;x;;;;;;;;;;;;;;;;;,
200;86;118;8;Alinantider;x;;;;;;;;;;;;;;;;;,
201;51;199;32;Helikormenus;x;;;;;;;;;;;;;;;;;,
202;147;199;37;Halickamrea;x;;;;;;;;;;;;;;;;;,
203;111;1;246;coutances;x;;;;;;;;;;;;;;;;;,
204;168;191;51;Morganempium;x;;;;;;;;;;;;;;;;;,
205;102;130;1;Kydonirosia;x;;;;;;;;;;;;;;;;;,
206;239;130;1;Kynmiletmos;x;;;;;;;;;;;;;;;;;,
207;138;130;3;Diomantdos;x;;;;;;;;;;;;;;;;;,
208;197;130;2;Myldidyesmos;x;;;;;;;;;;;;;;;;;,
209;241;130;5;cabra;x;;;;;;;;;;;;;;;;;,
210;116;130;6;Kimmdyion;x;;;;;;;;;;;;;;;;;,
211;95;130;6;Kimdemetrias;x;;;;;;;;;;;;;;;;;,
212;57;130;1;Kioclazinon;x;;;;;;;;;;;;;;;;;,
213;201;130;9;Asneaissa;x;;;;;;;;;;;;;;;;;,
214;170;130;10;Hublmonastoas;x;;;;;;;;;;;;;;;;;,
215;96;130;9;Mallchenae;x;;;;;;;;;;;;;;;;;,
216;167;216;64;Clamilletta;x;;;;;;;;;;;;;;;;;,
217;112;102;43;Maneacia;x;;;;;;;;;;;;;;;;;,
218;152;130;11;Gorhelioli;x;;;;;;;;;;;;;;;;;,
219;183;130;11;Kasmiasaea;x;;;;;;;;;;;;;;;;;,
220;231;130;19;Ithanlatherna;x;;;;;;;;;;;;;;;;;,
221;244;130;20;Larididita;x;;;;;;;;;;;;;;;;;,
222;228;130;20;Mukenlapituf;x;;;;;;;;;;;;;;;;;,
223;224;130;22;Knimorgaaea;x;;;;;;;;;;;;;;;;;,
224;138;130;22;Imbrdemeia;x;;;;;;;;;;;;;;;;;,
225;177;130;25;Oromarmeia;x;;;;;;;;;;;;;;;;;,
226;67;130;25;Oreskanndos;x;;;;;;;;;;;;;;;;;,
227;82;226;53;Hublilaai;x;;;;;;;;;;;;;;;;;,
228;254;130;28;Lapitmetaplia;x;;;;;;;;;;;;;;;;;,
229;157;130;29;Nymphdypetra;x;;;;;;;;;;;;;;;;;,
230;178;130;25;Empodelica;x;;;;;;;;;;;;;;;;;,
231;106;130;33;Corcoreesmos;x;;;;;;;;;;;;;;;;;,
232;83;250;16;Oeretpolis;x;;;;;;;;;;;;;;;;;,
233;149;130;33;Callichytaea;x;;;;;;;;;;;;;;;;;,
234;130;130;36;Kaniasmos;x;;;;;;;;;;;;;;;;;,
235;244;130;38;Malldemeton;x;;;;;;;;;;;;;;;;;,
236;227;130;39;Lapliica;x;;;;;;;;;;;;;;;;;,
237;196;130;39;Dimagolglia;x;;;;;;;;;;;;;;;;;,
238;164;130;40;Marmaina;x;;;;;;;;;;;;;;;;;,
239;207;130;42;Knidastene;x;;;;;;;;;;;;;;;;;,
240;193;130;43;isernia;x;;;;;;;;;;;;;;;;;,
241;121;130;44;Knosselrea;x;;;;;;;;;;;;;;;;;,
242;86;130;45;Lismallai;x;;;;;;;;;;;;;;;;;,
243;216;130;46;Diomarooas;x;;;;;;;;;;;;;;;;;,
244;161;130;45;Kepgyrthonia;x;;;;;;;;;;;;;;;;;,
245;231;130;50;Kynmonastai;x;;;;;;;;;;;;;;;;;,
246;135;130;48;Metakulia;x;;;;;;;;;;;;;;;;;,
247;158;205;35;Nemoeposse;x;;;;;;;;;;;;;;;;;,
248;70;130;57;Bergkimmica;x;;;;;;;;;;;;;;;;;,
249;198;130;58;Empaphiaea;x;;;;;;;;;;;;;;;;;,
250;130;130;58;Ydaigosthena;x;;;;;;;;;;;;;;;;;,
251;141;130;59;Elatgythmos;x;;;;;;;;;;;;;;;;;,
252;216;130;61;Byzolthus;x;;;;;;;;;;;;;;;;;,
253;153;130;62;Hermopoas;x;;;;;;;;;;;;;;;;;,
254;70;130;63;Lilalilalia;x;;;;;;;;;;;;;;;;;,
255;72;130;64;Hellesgondus;x;;;;;;;;;;;;;;;;;,
256;68;130;66;Bhyrtkoipolis;x;;;;;;;;;;;;;;;;;,
257;119;130;69;Golgalitiri;x;;;;;;;;;;;;;;;;;,
258;221;130;69;Demetborysida;x;;;;;;;;;;;;;;;;;,
259;62;94;61;Lekhoriclia;x;;;;;;;;;;;;;;;;;,
260;67;130;73;isle_of_man;x;;;;;;;;;;;;;;;;;,
261;65;75;48;Argyrlefklia;x;;;;;;;;;;;;;;;;;,
262;153;130;75;Kokamila;x;;;;;;;;;;;;;;;;;,
263;134;118;31;Nemmyera;x;;;;;;;;;;;;;;;;;,
264;54;130;77;tournoel;x;;;;;;;;;;;;;;;;;,
265;120;64;15;Callimilelia;x;;;;;;;;;;;;;;;;;,
266;238;130;73;Leoiolita;x;;;;;;;;;;;;;;;;;,
267;249;215;29;Alaonllai;x;;;;;;;;;;;;;;;;;,
268;128;130;72;Koihieene;x;;;;;;;;;;;;;;;;;,
269;233;164;59;Lepolyinda;x;;;;;;;;;;;;;;;;;,
270;56;64;16;Amamukenthus;x;;;;;;;;;;;;;;;;;,
271;231;130;91;Madartemeia;x;;;;;;;;;;;;;;;;;,
272;227;72;6;Gythilefkaate;x;;;;;;;;;;;;;;;;;,
273;230;118;38;Ollefkosia;x;;;;;;;;;;;;;;;;;,
274;124;83;44;Milialyida;x;;;;;;;;;;;;;;;;;,
275;203;130;120;Orchgetherna;x;;;;;;;;;;;;;;;;;,
276;120;64;24;Kimmenympila;x;;;;;;;;;;;;;;;;;,
277;136;242;47;Koriniclis;x;;;;;;;;;;;;;;;;;,
278;204;83;46;Leinymphthrae;x;;;;;;;;;;;;;;;;;,
279;162;99;21;Ereasklthrae;x;;;;;;;;;;;;;;;;;,
280;138;54;16;Naxmorgansos;x;;;;;;;;;;;;;;;;;,
281;107;130;152;grandpre;x;;;;;;;;;;;;;;;;;,
282;56;64;31;Demetmonates;x;;;;;;;;;;;;;;;;;,
283;166;55;15;Elenymphiana;x;;;;;;;;;;;;;;;;;,
284;174;130;164;Hierklapolis;x;;;;;;;;;;;;;;;;;,
285;143;180;55;Antipkimdos;x;;;;;;;;;;;;;;;;;,
286;185;215;51;Leilapitmea;x;;;;;;;;;;;;;;;;;,
287;165;145;61;Lapiartemdus;x;;;;;;;;;;;;;;;;;,
288;163;250;48;Carkameiretta;x;;;;;;;;;;;;;;;;;,
289;236;83;61;Likerkinllai;x;;;;;;;;;;;;;;;;;,
290;137;88;5;Lekhoriios;x;;;;;;;;;;;;;;;;;,
291;127;53;11;Byzorchtrias;x;;;;;;;;;;;;;;;;;,
292;132;223;46;Laodiclazolia;x;;;;;;;;;;;;;;;;;,
293;130;99;41;Knogathrae;x;;;;;;;;;;;;;;;;;,
294;223;231;35;Decabmea;x;;;;;;;;;;;;;;;;;,
295;0;255;0;Dyhium;x;;;;;;;;;;;;;;;;;,
296;154;239;26;Idalmethocum;x;;;;;;;;;;;;;;;;;,
297;234;57;11;Dememporuf;x;;;;;;;;;;;;;;;;;,
298;81;131;0;Gyrthkumosia;x;;;;;;;;;;;;;;;;;,
299;175;131;3;Aytmaraon;x;;;;;;;;;;;;;;;;;,
300;147;131;2;Lekmasonia;x;;;;;;;;;;;;;;;;;,
301;232;131;4;Decebythum;x;;;;;;;;;;;;;;;;;,
302;231;131;6;Mulmorganmenus;x;;;;;;;;;;;;;;;;;,
303;96;131;3;Knichersdia;x;;;;;;;;;;;;;;;;;,
304;116;131;9;Gormilllea;x;;;;;;;;;;;;;;;;;,
305;141;131;10;Arggournlia;x;;;;;;;;;;;;;;;;;,
306;53;131;10;Nymphmarmila;x;;;;;;;;;;;;;;;;;,
307;209;131;16;Hieramochum;x;;;;;;;;;;;;;;;;;,
308;233;131;16;Asklapiatrea;x;;;;;;;;;;;;;;;;;,
309;206;131;27;Oresitaila;x;;;;;;;;;;;;;;;;;,
310;148;131;28;Carkallidos;x;;;;;;;;;;;;;;;;;,
311;208;131;34;Histrmalai;x;;;;;;;;;;;;;;;;;,
312;182;131;34;Juknodus;x;;;;;;;;;;;;;;;;;,
313;218;239;34;Larihermita;x;;;;;;;;;;;;;;;;;,
314;95;131;37;Bhyrtniainon;x;;;;;;;;;;;;;;;;;,
315;185;131;39;Kanlaodirea;x;;;;;;;;;;;;;;;;;,
316;92;131;41;Argyrmaslia;x;;;;;;;;;;;;;;;;;,
317;65;131;43;Argyrmones;x;;;;;;;;;;;;;;;;;,
318;240;131;43;Ambrliida;x;;;;;;;;;;;;;;;;;,
319;215;131;47;Korintcyrlis;x;;;;;;;;;;;;;;;;;,
320;207;131;48;Idamaromos;x;;;;;;;;;;;;;;;;;,
321;59;131;50;Erymileine;x;;;;;;;;;;;;;;;;;,
322;134;131;50;Demetheloinon;x;;;;;;;;;;;;;;;;;,
323;127;53;28;Arglebeeia;x;;;;;;;;;;;;;;;;;,
324;192;131;54;Cleoedaea;x;;;;;;;;;;;;;;;;;,
325;218;131;54;Imboriclia;x;;;;;;;;;;;;;;;;;,
326;235;131;50;Madyodetta;x;;;;;;;;;;;;;;;;;,
327;197;131;58;Golghethus;x;;;;;;;;;;;;;;;;;,
328;118;131;59;Clazoiapetra;x;;;;;;;;;;;;;;;;;,
329;192;131;62;palestrina;x;;;;;;;;;;;;;;;;;,
330;80;131;63;Methaastpetra;x;;;;;;;;;;;;;;;;;,
331;228;223;66;Haglekica;x;;;;;;;;;;;;;;;;;,
332;111;104;1;Gythkamaretta;x;;;;;;;;;;;;;;;;;,
333;247;131;70;Hierimbrica;x;;;;;;;;;;;;;;;;;,
334;112;204;46;Methonemllai;x;;;;;;;;;;;;;;;;;,
335;98;131;73;Acanlarisine;x;;;;;;;;;;;;;;;;;,
336;130;131;73;Nymhelirias;x;;;;;;;;;;;;;;;;;,
337;120;131;75;grado;x;;;;;;;;;;;;;;;;;,
338;121;131;74;Alinlepreate;x;;;;;;;;;;;;;;;;;,
339;85;131;73;Gorgiknidai;x;;;;;;;;;;;;;;;;;,
340;188;131;71;Argmetapllai;x;;;;;;;;;;;;;;;;;,
341;191;131;73;Arsklazolea;x;;;;;;;;;;;;;;;;;,
342;106;131;84;macon;x;;;;;;;;;;;;;;;;;,
343;101;131;88;Gonorictes;x;;;;;;;;;;;;;;;;;,
344;191;76;37;Lilaimbon;x;;;;;;;;;;;;;;;;;,
345;240;255;21;Ithanherayra;x;;;;;;;;;;;;;;;;;,
346;70;220;28;Kerkantipsos;x;;;;;;;;;;;;;;;;;,
347;109;107;58;Jukmonastioli;x;;;;;;;;;;;;;;;;;,
348;65;228;24;Lammadlia;x;;;;;;;;;;;;;;;;;,
349;162;201;17;Hublapainda;x;;;;;;;;;;;;;;;;;,
350;162;201;21;Dicaealiltherna;x;;;;;;;;;;;;;;;;;,
351;184;115;58;Leonlefkainon;x;;;;;;;;;;;;;;;;;,
352;243;189;58;Muchiai;x;;;;;;;;;;;;;;;;;,
353;160;255;41;Kaskannonia;x;;;;;;;;;;;;;;;;;,
354;180;114;29;Lauambretta;x;;;;;;;;;;;;;;;;;,
355;229;120;3;Chykerkpolis;x;;;;;;;;;;;;;;;;;,
356;188;236;23;Ithanmassder;x;;;;;;;;;;;;;;;;;,
357;78;182;8;Kumgolgyra;x;;;;;;;;;;;;;;;;;,
358;104;115;64;Mulkataita;x;;;;;;;;;;;;;;;;;,
359;119;244;15;Apolleretera;x;;;;;;;;;;;;;;;;;,
360;97;50;20;Chalauum;x;;;;;;;;;;;;;;;;;,
361;211;123;57;Chalesmea;x;;;;;;;;;;;;;;;;;,
362;92;132;0;Kyreoeina;x;;;;;;;;;;;;;;;;;,
363;206;132;0;Didycyida;x;;;;;;;;;;;;;;;;;,
364;234;132;2;saluzzo;x;;;;;;;;;;;;;;;;;,
365;103;132;2;Masskimmelia;x;;;;;;;;;;;;;;;;;,
366;107;132;6;Dioschalcum;x;;;;;;;;;;;;;;;;;,
367;94;132;6;Edcormea;x;;;;;;;;;;;;;;;;;,
368;232;132;9;Emphublatrea;x;;;;;;;;;;;;;;;;;,
369;167;132;11;Dimajuinda;x;;;;;;;;;;;;;;;;;,
370;116;132;11;Monoastoresessa;x;;;;;;;;;;;;;;;;;,
371;216;132;13;Golgaytmos;x;;;;;;;;;;;;;;;;;,
372;85;132;15;Kamolbilia;x;;;;;;;;;;;;;;;;;,
373;134;132;15;Mukenkathena;x;;;;;;;;;;;;;;;;;,
374;226;132;16;Hieralilainon;x;;;;;;;;;;;;;;;;;,
375;162;132;18;Chekerkindus;x;;;;;;;;;;;;;;;;;,
376;182;220;61;Orchgesos;x;;;;;;;;;;;;;;;;;,
377;226;132;22;Kanngolgthos;x;;;;;;;;;;;;;;;;;,
378;79;132;22;Halinicdos;x;;;;;;;;;;;;;;;;;,
379;238;250;74;Adramolyida;x;;;;;;;;;;;;;;;;;,
380;169;132;25;Gortygournai;x;;;;;;;;;;;;;;;;;,
381;120;132;26;Ialylaristhos;x;;;;;;;;;;;;;;;;;,
382;202;132;26;Elmylaai;x;;;;;;;;;;;;;;;;;,
383;225;132;28;Manbrates;x;;;;;;;;;;;;;;;;;,
384;175;132;32;Lefkaimbida;x;;;;;;;;;;;;;;;;;,
385;124;132;33;Laodolbimos;x;;;;;;;;;;;;;;;;;,
386;202;132;34;Marmarmaene;x;;;;;;;;;;;;;;;;;,
387;60;132;35;Boryskourites;x;;;;;;;;;;;;;;;;;,
388;158;132;33;Mantasilia;x;;;;;;;;;;;;;;;;;,
389;164;132;37;Aigcaline;x;;;;;;;;;;;;;;;;;,
390;210;252;13;Lebeiasissa;x;;;;;;;;;;;;;;;;;,
391;255;132;39;mondragon;x;;;;;;;;;;;;;;;;;,
